网点名称,网点地址,电话,Longitude,Latitude
交通银行南京学府路支行,南京玄武区丹凤街大石桥29号,025-83377351,118.787636,32.053825
交通银行南京后宰门支行,南京玄武区后宰门街36号－1,025-84824245,118.820543,32.045272
交通银行南京孝陵卫支行,南京玄武区中山门大街99-7号103,025-84437166,118.850974,32.037457
交通银行南京玄武支行,南京玄武区珠江路519号,025-83682666%EF%BC%8C83681971,118.800078,32.047914
交通银行南京鼓楼支行,南京玄武区中央路32号,025-83280571,118.784505,32.062223
交通银行南京长江路支行,南京玄武区长江路109号-3,025-84845320,118.789834,32.043971
交通银行南京月香路支行,南京玄武区月香路6-15、6-16,025-83139769%EF%BC%88%E6%97%A0%E5%AF%B9%E5%85%AC%EF%BC%89,118.834666,32.098939
交通银行南京东苑路支行,南京玄武区东苑路2号-1,025-83139362,118.844549,32.028366
交通银行南京龙蟠路支行,南京玄武区龙蟠路167号,025-85419107,118.812018,32.073411
交通银行南京花园路支行,花园路9号,025-85283475,118.823928,32.081171
交通银行南京大光路支行,大光路55号,025-84583437,118.809366,32.023736
交通银行南京白下支行,白下路155号,025-86649614,118.790598,32.028726
交通银行南京洪武路支行,洪武路26号,025-84728027,118.787638,32.040478
交通银行南京御道街支行,南京秦淮区御道街29号,025-84891950,118.822437,32.035544
交通银行南京月牙湖支行,南京秦淮区苜蓿园大街88号,025-84273615,118.831766,32.029213
交通银行南京解放路支行,南京秦淮区解放路46号,025-84647795,118.810163,32.034155
交通银行南京三元巷支行,南京秦淮区中山南路239号,025-025-84526425,118.784491,32.032467
交通银行南京雨花支行,中华路256号,025-52259190,118.784041,32.021323
交通银行南京夫子庙支行,平江府路81号,025-86626637,118.7923,32.02207
交通银行南京王府大街支行,南京秦淮区石鼓路41号,025-84213335,118.781241,32.039145
交通银行南京卫桥支行,南京秦淮区苜蓿园东街1号,025-84873807,118.837563,32.035364
交通银行南京汉中门大街支行,南京建邺区汉中门大街145号省行政中心一楼大厅内,025-83139717,118.748088,32.038191
交通银行南京水西门支行,南京建邺区水西门大街211-2号,025-86561592,118.75239,32.033656
交通银行南京汉中门支行,南京建邺区汉中门大街1号-1,025-86506517,118.764224,32.040173
交通银行江苏省分行营业部,南京市建邺区庐山路218号,025-86272127,118.72174,31.991359
交通银行南京江东中路支行,南京市江东中路265号,025-85367627,118.730935,32.004999
交通银行南京奥体支行,建邺区庐山路132号,025-86451039,118.730355,32.001642
交通银行南京中央北路支行,南京鼓楼区中央北路10号,025-85625781,118.785241,32.096942
交通银行南京汉中路支行,南京鼓楼区汉中路202号,025-86292090,118.771435,32.042927
交通银行南京龙园中路支行,汉江路110号,025-86226355,118.743419,32.049487
交通银行南京新街口支行,南京鼓楼区中山路55号,025-84767940,118.783202,32.044179
交通银行南京龙江支行,月光广场8号（原地址：草场门大街90号）,025-86221429,118.74355,32.05972
交通银行南京城北支行,中山北路286号,025-58820874,118.754905,32.084843
交通银行南京华侨路支行,南京鼓楼区华侨路28-2号,025-84718004,118.780908,32.046578
交通银行南京新民路支行,南京鼓楼区建宁路241号,025-58820390,118.758986,32.094165
交通银行南京中央门支行,南京鼓楼区中央路397号,025-83179050%E3%80%8183179097,118.783339,32.085301
交通银行南京金陵新村支行,鼓楼区宝燕南路8-10号,025-58790963,118.765831,32.107869
交通银行南京中山北路支行,南京鼓楼区中山北路124号,025-83278755,118.773698,32.068493
交通银行南京凤凰西街支行,南京鼓楼区凤凰西街163-3，163-4号,025-83139715,118.755233,32.042009
交通银行南京城中支行,南京鼓楼区广州路5号,025-83274161,118.782332,32.04958
交通银行南京定淮门支行,南京鼓楼区江东北路388号-10,025-83730354,118.739687,32.064552
交通银行南京下关支行,热河南路5号,025-58801526,118.742754,32.085599
交通银行南京金源支行,浦口区中圣南街12号,025-58881384,118.626839,32.055158
交通银行南京高新开发区支行,浦口区浦泗公路8-2号,025-58843844,118.710449,32.164577
交通银行南京泰山新村支行,浦口区宁六路1-2号,025-58493726,118.714016,32.146386
交通银行南京星火南路支行,南京浦口区星火南路2-5号,025-83139761%EF%BC%88%E6%97%A0%E5%AF%B9%E5%85%AC%EF%BC%89,118.722942,32.126776
交通银行南京浦口支行,浦口区文德东路23号,025-58883446,118.631991,32.061886
交通银行南京栖霞支行,仙林大学城文苑路2号,025-85860481,118.905104,32.096956
交通银行南京新港开发区支行,南京栖霞区新港开发区兴智路10号,025-85802869,118.877837,32.136279
交通银行南京迈皋桥支行,南京栖霞区和燕路278－1号,025-85620603,118.806437,32.101308
交通银行南京尧化门支行,南京栖霞区尧佳路4号,025-83208154,118.874386,32.113924
交通银行南京雨花西路支行,雨花西路11-1号,025-52412537,118.776884,32.004775
交通银行南京软件大道支行,江苏省南京市雨花台区郁金香路36号,025-52257121,118.77943,31.980991
交通银行南京将军大道支行,江宁区胜太西路189号(或169号),025-84613252,118.785859,31.942437
交通银行南京竹山路支行,江宁区天元中路1号,025-025-52165630,118.845257,31.931232
交通银行南京上元支行,江宁区东山街道上元大街712号,025-52289644,118.853087,31.956172
交通银行南京麒麟门支行,南京市江宁区开城路99号,025-84498221,118.926807,32.050677
交通银行南京利源路支行,南京江宁区利源中路88号,025-83139765,118.806926,31.935285
交通银行南京东山支行,江宁区金箔路700号,025-52282105,118.844834,31.949052
交通银行南京江宁支行,江宁经济技术开发区双龙大道1202号,025-52104559,118.820696,31.945322
交通银行南京杨家圩支行,南京江宁区杨家圩2号,025-83139496,118.836657,31.940177
交通银行南京六合支行,南京六合区雄州西路145号,025-83139795,118.829139,32.334918
交通银行南京大厂支行,南京市沿江工业开发区新华路359号,025-57795024,118.757013,32.228513
交通银行无锡广瑞支行,无锡市梁溪区广瑞路676号,0510-82442256,120.31698,31.59349
交通银行无锡朝阳支行,无锡市梁溪区学前东路45号,0510-82727746,120.30527,31.57179
交通银行无锡分行营业部,无锡市滨湖区金融二街8号,0510-82328123,120.308152,31.487291
交通银行无锡扬名支行,无锡市清名路338号,0510-82706181,120.31510,31.54564
交通银行无锡城西支行,无锡市梁溪区五爱路81号,0510-82703697,120.288808,31.569902
交通银行无锡梁溪支行,无锡市梁溪区人民中路198号,0510-82700337,120.298401,31.576155
交通银行无锡南门支行,无锡市南长街158号,0510-82752954,120.31027452257372,31.56260308185804
交通银行无锡芦庄支行,无锡市梁溪区金城路966号,0510-85406829,120.30167,31.52918
交通银行无锡曹张支行,无锡市清扬路48号,0510-85093145,120.30175645616343,31.559405924531564
交通银行无锡北门支行,无锡市梁溪区中山路678号,0510-82611124,120.296003,31.584806
交通银行无锡盛岸支行,无锡市惠山区钱桥街道百乐商业广场100-8号,0510-83075271,120.25036,31.61286
交通银行无锡城北支行,无锡市梁溪区兴源北路401号北创科技园内,0510-83108699,120.29459,31.59265
交通银行无锡锡山支行,无锡市锡山区东亭春潮中路18号,0510-88707043,120.36002,31.57725
交通银行无锡锡东支行,无锡市锡山区安镇街道东兴路68号,0510-82124240,120.47749,31.616112
交通银行无锡东亭支行,无锡市东亭中路20号,0510-88701597,120.36016,31.59103
交通银行无锡洛社支行,无锡洛社人民中路183号,0510-83313142,120.18734,31.64160
交通银行无锡惠山支行,无锡市惠山区政和大道180号,0510-83598533,120.29608,31.67640
交通银行无锡杨市支行,无锡市惠山区洛社镇杨市园大街69号,0510-83558986,120.139015,31.62789
交通银行无锡前洲支行,无锡市惠山区前洲街道中兴中路18号,0510-83382173,120.21481,31.69040
交通银行无锡钱桥支行,无锡钱桥新街24号,0510-83213365,120.22867,31.59969
交通银行无锡太湖支行,无锡市新吴区长江北路54号,0510-82205996,120.35078,31.55144
交通银行无锡滨湖支行,无锡市滨湖区周新中路188号-1095,0510-85062344,120.30631,31.50947
交通银行无锡西郊支行,无锡市滨湖区蠡溪路500-5号,0510-85168132,120.262613,31.549136
交通银行无锡硕放支行,无锡市新吴区硕放镇通祥路７７号瑞港商业广场办公１号楼7-101、102、201,0510-85306202,120.44963,31.48141
交通银行无锡新区支行,无锡市新吴区旺庄路138号,0510-85219632,120.35694,31.54221
交通银行无锡海天支行,无锡市滨湖区湖滨街9-52号,0510-85100258,120.28156,31.53646
交通银行无锡河埒口支行,无锡市滨湖区蠡溪路8-1号,0510-85803618,120.26248643678893,31.560348307429418
交通银行无锡马山支行,无锡市滨湖区马山梅梁路4号桥堍,0510-85994761,120.11401,31.45900
交通银行无锡东门支行,无锡市梁溪区解放东路900号,0510-82320855,120.30804,31.57928
交通银行无锡纺城支行,无锡市纺城大道289号（南方不銹钢交易中心11幢101-103）,0510-85052273,120.402669,31.574815
交通银行江阴城南支行,江苏省无锡江阴市毗陵东路780号,0510-86677191,120.27352,31.88813
交通银行江阴紫金支行,江苏省江阴市南闸街道金三角广场80号,0510-86677198,120.26378,31.84910
交通银行江阴要塞支行,江阴市绮山路298号,0510-86677158,120.29073,31.88941
交通银行江阴华西支行,江阴华士镇环南路86-1号,0510-86076168,120.465405,31.824067
交通银行江阴周庄支行,江阴市周庄镇西大街133-143号,0510-86677210,120.40586,31.86285
交通银行江阴城中支行,江阴市虹桥南路7号,0510-86677226,120.27093,31.90541
交通银行江阴临港支行,江阴市申港镇临港街道申浦路222号,0510-86688358,120.143638,31.888593
交通银行江阴高新区支行,江阴市长江路163-167号,0510-86677178,120.214754,31.906388
交通银行宜兴城西支行,宜兴市宜城街道巷头西路29栋317-323号,0510-81766229,119.81544,31.39120
交通银行宜兴紫砂支行,江苏省宜兴市丁蜀镇东坡东路331号,0510-87192576,119.85390,31.26588
交通银行宜兴环科园支行,江苏省无锡市宜兴市环保科技工业园新城路320号,0510-87983050,119.802317,31.358068
交通银行宜兴支行,宜兴市宜城街道人民中路98号,0510-87987008,119.81571,31.35940
交通银行宜兴北门支行,宜兴市宜城镇人民中路273号,0510-87922715,119.820036,31.36816
交通银行宜兴东山支行,宜兴市宜城街道解放东路217、219、221、223、225、227号,0510-87987037,119.83706,31.35924
交通银行宜兴丁蜀支行,宜兴市丁蜀镇黄龙山街83号,0510-87404872,119.84781,31.25630
交通银行宜兴官林支行,宜兴市官林镇新官西路金桂苑18号,0510-87203115,119.710948,31.495282
交通银行宜兴和桥支行,宜兴市和桥镇西横街北96号,0510-87802323,119.88849,31.48327
交通银行宜兴高塍支行,宜兴市高塍镇人民西路9号,0510-87892025,119.80982,31.35358
交通银行江阴分行,江阴市人民东路159号,0510-86677118,119.83249,31.34518
交通银行徐州堤北支行,堤北煤港路11号,0516-87821911,117.19804,34.28107
交通银行徐州中山北路支行,中山北路12-1号,0516-83713716,117.18589,34.26994
交通银行徐州开发区支行,开发区高铁时代广场2号楼,0516-83551659,117.24496,34.29034
交通银行徐州解放北路支行,解放北路12号,0516-85750055,117.18800,34.26483
交通银行徐州金山桥支行,金山桥东苑小区1号,0516-87793048,117.24492,34.29022
交通银行徐州黄山小区支行,绿地世纪城100号商业楼1-101,0516-83367919,117.24400,34.24638
交通银行徐州铜山路支行,铜山路古槐园小区1号楼,0516-83566938,117.21210,34.26120
交通银行徐州戏马台支行,解放南路57号,0516-83822573,117.19201,34.25685
交通银行徐州新城支行,新城区行政中心办公楼,0516-83870279,117.28392,34.20465
交通银行徐州宣武支行,建国东路1号,0516-83809833,117.20200,34.25922
交通银行徐州煤建支行,建国西路静博园1号,0516-85697449,117.16742,34.25824
交通银行徐州湖滨支行,湖北路滨湖花园一期G3号,0516-85825809,117.14280,34.24997
交通银行徐州分行营业部,徐州市泉山区中山南路56号,0516-85608187,117.18556,34.25995
交通银行徐州淮西支行,淮海西路253号,0516-85754725,117.15909,34.26215
交通银行徐州矿大支行,崔庄小区1号楼,0516-83891637,117.19524,34.21763
交通银行徐州巨龙支行,淮海西路103号,0516-85796126,117.17676,34.26330
交通银行徐州城南开发区支行,淮海食品城韩世2号楼,0516-83872186,117.23348,34.21731
交通银行徐州西苑支行,徐州市泉山区黄河南路人防小区1号楼,0516-85551793,117.15066,34.27426
交通银行徐州晓月园支行,南郊奎园小区西门,0516-83848605,117.20108,34.23331
交通银行徐州科技支行,铜山新区上海路1号,0516-83403279,117.18455,34.18547
交通银行徐州新沂支行,新沂市大桥路8号,0516-81639898,118.3507,34.3589
交通银行徐州邳州支行,徐州邳州市人民路8号,0516-86272700,117.96466,34.3111
交通银行常州分行营业部,天宁区通江南路255号,0519-86606001,119.96264,31.800932
交通银行常州天宁支行,天宁区延陵中路506号,0519-88108498%E3%80%8188108011,119.97100,31.77156
